taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory	sinacCategory
6163646	Bradypus variegatus ephippiger Philippi, 1870	6163646	Bradypus variegatus ephippiger Philippi, 1870	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Pilosa	1494	Bradypodidae	9418	Bradypus	2436350	Bradypus variegatus	2436353		PR
5219522	Choloepus hoffmanni hoffmanni	5219522	Choloepus hoffmanni hoffmanni	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Pilosa	1494	Megalonychidae	6160	Choloepus	2436362	Choloepus hoffmanni	5219520		PR
2433582	Bassaricyon lasius Harris, 1932	2433585	Bassaricyon gabbii J.A.Allen, 1876	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Procyonidae	5311	Bassaricyon	2433581	Bassaricyon gabbii	2433585	LC	PR
9567667	Heteromys salvini (Thomas, 1893)	2439506	Liomys salvini (Thomas, 1893)	106	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Heteromyidae	5504	Liomys	2439503	Liomys salvini	2439506	LC	PR
9834719	BOLD:ADE8008	9834719	BOLD:ADE8008	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis oxyotus	2432422		PR
2437452	Syntheosciurus brochus Bangs, 1902	2437452	Syntheosciurus brochus Bangs, 1902	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Syntheosciurus	2437451	Syntheosciurus brochus	2437452	DD	PR
10841609	BOLD:ADW1527	10841609	BOLD:ADW1527	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Trinycteris	4265370	Trinycteris nicefori	4265371		PR
2438090	Oryzomys talamancae J.A.Allen, 1891	5786979	Transandinomys talamancae (J.A.Allen, 1891)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Transandinomys	4828868	Transandinomys talamancae	5786979	LC	PR
10595191	BOLD:AAC7365	10595191	BOLD:AAC7365	10	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Heteromyidae	5504	Heteromys	2439567	Heteromys nubicolens	7597378		PR
2432773	Thyroptera tricolor Spix, 1823	2432773	Thyroptera tricolor Spix, 1823	64	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Thyropteridae	5451	Thyroptera	2432772	Thyroptera tricolor	2432773	LC	PR
2439411	Orthogeomys heterodus (Peters, 1865)	2439411	Orthogeomys heterodus (Peters, 1865)	53	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Geomyidae	9437	Orthogeomys	2439401	Orthogeomys heterodus	2439411	LC	PR
9967348	BOLD:AAX9710	9967348	BOLD:AAX9710	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Ectophylla	2433221	Ectophylla alba	2433222		PR
4265424	Lonchophylla mordax concava Goldman, 1914	4832212	Lonchophylla concava Goldman, 1914	21	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Lonchophylla	2433223	Lonchophylla concava	4832212		PR
6164403	Bassariscus sumichrasti variabilis (Peters, 1874)	6164403	Bassariscus sumichrasti variabilis (Peters, 1874)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Procyonidae	5311	Bassariscus	2433550	Bassariscus sumichrasti	2433551		PR
4265380	Glyphonycteris sylvestris Thomas, 1896	4265380	Glyphonycteris sylvestris Thomas, 1896	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Glyphonycteris	4265378	Glyphonycteris sylvestris	4265380	LC	PR
5218907	Galictis vittata canaster Nelson, 1901	5218907	Galictis vittata canaster Nelson, 1901	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Galictis	5218900	Galictis vittata	5218906		PR
7261373	Mazama temama (Kerr, 1792)	7261373	Mazama temama (Kerr, 1792)	34	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Mazama	2440920	Mazama temama	7261373	DD	PR
4264672	Orthogeomys heterodus cartagoensis (Goodwin, 1943)	4264672	Orthogeomys heterodus cartagoensis (Goodwin, 1943)	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Geomyidae	9437	Orthogeomys	2439401	Orthogeomys heterodus	2439411		PR
2432422	Myotis oxyotus (Peters, 1867)	2432422	Myotis oxyotus (Peters, 1867)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis oxyotus	2432422	LC	PR
2436906	Sylvilagus dicei Harris, 1932	2436906	Sylvilagus dicei Harris, 1932	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Sylvilagus	2436839	Sylvilagus dicei	2436906	VU	PR
8814611	Macrogeomys dolichocephalus Merriam, 1895	4264675	Orthogeomys heterodus dolichocephalus (Merriam, 1895)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Geomyidae	9437	Orthogeomys	2439401	Orthogeomys heterodus	2439411	NE	PR
9897666	BOLD:AAI8513	9897666	BOLD:AAI8513	3	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Heteromyidae	5504	Heteromys	2439567	Heteromys oresterus	2439571		PR
2437868	Reithrodontomys brevirostris Goodwin, 1943	2437868	Reithrodontomys brevirostris Goodwin, 1943	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Reithrodontomys	2437854	Reithrodontomys brevirostris	2437868	LC	PR
10878900	Tanyuromys aphrastus Harris, 1932	10878900	Tanyuromys aphrastus Harris, 1932	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Tanyuromys	9450564	Tanyuromys aphrastus	10878900	DD	PR
2433293	Micronycteris nicefori Sanborn, 1949	4265371	Trinycteris nicefori (Sanborn, 1949)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Trinycteris	4265370	Trinycteris nicefori	4265371	LC	PR
10307041	BOLD:AAI2224	10307041	BOLD:AAI2224	2	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Geomyidae	9437	Orthogeomys	2439401	Orthogeomys heterodus	2439411		PR
2433188	Vampyressa nymphaea Thomas, 1909	7923589	Vampyriscus nymphaea (Thomas, 1909)	22	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Vampyriscus	4832220	Vampyriscus nymphaea	7923589	LC	PR
2433222	Ectophylla alba H.Allen, 1892	2433222	Ectophylla alba H.Allen, 1892	190	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Ectophylla	2433221	Ectophylla alba	2433222	NT	PR
2432774	Thyroptera discifera (Lichtenstein & Peters, 1855)	2432774	Thyroptera discifera (Lichtenstein & Peters, 1855)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Thyropteridae	5451	Thyroptera	2432772	Thyroptera discifera	2432774	LC	PR
7923589	Vampyriscus nymphaea (Thomas, 1909)	7923589	Vampyriscus nymphaea (Thomas, 1909)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Vampyriscus	4832220	Vampyriscus nymphaea	7923589	LC	PR
2433319	Diaemus youngi (Jentink, 1893)	7388991	Diaemus youngii (Jentink, 1893)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Diaemus	2433318	Diaemus youngii	7388991	LC	PR
5963042	Anoura cultrata Handley, 1960	5963042	Anoura cultrata Handley, 1960	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Anoura	5963037	Anoura cultrata	5963042	LC	PR
2437857	Reithrodontomys rodriguezi Goodwin, 1943	2437857	Reithrodontomys rodriguezi Goodwin, 1943	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Reithrodontomys	2437854	Reithrodontomys rodriguezi	2437857	LC	PR
5706701	Sciurus deppei miravallensis Harris, 1931	5706701	Sciurus deppei miravallensis Harris, 1931	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Sciurus	2437489	Sciurus deppei	5219680		PR
5786979	Transandinomys talamancae (J.A.Allen, 1891)	5786979	Transandinomys talamancae (J.A.Allen, 1891)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Transandinomys	4828868	Transandinomys talamancae	5786979	LC	PR
10120985	BOLD:AAB1175	10120985	BOLD:AAB1175	4	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Thyropteridae	5451	Thyroptera	2432772	Thyroptera tricolor	2432773		PR
10389433	BOLD:AAC9441	10389433	BOLD:AAC9441	4	UNRANKED	DOUBTFUL	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Vampyriscus	4832220	Vampyriscus nymphaea	7923589		PR
2439404	Orthogeomys underwoodi (Osgood, 1931)	2439404	Orthogeomys underwoodi (Osgood, 1931)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Geomyidae	9437	Orthogeomys	2439401	Orthogeomys underwoodi	2439404	LC	PR
6162967	Caiman crocodilus chiapasius (Bocourt, 1876)	6162967	Caiman crocodilus chiapasius (Bocourt, 1876)	48	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Crocodylia	704	Alligatoridae	3238603	Caiman	5220195	Caiman crocodilus	8953936		PR
9781220	Clelia clelia clelia	9781220	Clelia clelia clelia	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Colubridae	6172	Clelia	2453883	Clelia clelia	8876700		PR
2441329	Crocodylus acutus (Cuvier, 1807)	2441329	Crocodylus acutus (Cuvier, 1807)	1491	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Crocodylia	704	Crocodylidae	5685	Crocodylus	2441321	Crocodylus acutus	2441329	VU	PR
9081775	Constrictor constrictor (Linnaeus, 1758)	2464899	Boa constrictor Linnaeus, 1758	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Boidae	2464897	Boa	2444141	Boa constrictor	2464899	NE	PR
2464899	Boa constrictor Linnaeus, 1758	2464899	Boa constrictor Linnaeus, 1758	131	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Boidae	2464897	Boa	2444141	Boa constrictor	2464899	LC	PR
7190534	Boa constrictor constrictor	7190534	Boa constrictor constrictor	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Boidae	2464897	Boa	2444141	Boa constrictor	2464899		PR
2443680	Rhinoclemmys pulcherrima (Gray, 1855)	2443680	Rhinoclemmys pulcherrima (Gray, 1855)	60	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Testudines	793	Geoemydidae	5463	Rhinoclemmys	2443624	Rhinoclemmys pulcherrima	2443680	NE	PR
8953936	Caiman crocodilus (Linnaeus, 1758)	8953936	Caiman crocodilus (Linnaeus, 1758)	800	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Crocodylia	704	Alligatoridae	3238603	Caiman	5220195	Caiman crocodilus	8953936	LC	PR
2442153	Lepidochelys olivacea (Eschscholtz, 1829)	2442153	Lepidochelys olivacea (Eschscholtz, 1829)	1314	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Testudines	793	Cheloniidae	9413	Lepidochelys	2442152	Lepidochelys olivacea	2442153	VU	PR
2467538	Anolis carpenteri Echelle, Echelle & Fitch, 1971	2467538	Anolis carpenteri Echelle, Echelle & Fitch, 1971	42	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Dactyloidae	8345926	Anolis	8782549	Anolis carpenteri	2467538	LC	PR
5223270	Urotheca fulviceps (Cope, 1886)	5223270	Urotheca fulviceps (Cope, 1886)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Colubridae	6172	Urotheca	2454043	Urotheca fulviceps	5223270	LC	PR
2464957	Corallus annulatus (Cope, 1875)	2464957	Corallus annulatus (Cope, 1875)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Boidae	2464897	Corallus	2464939	Corallus annulatus	2464957	LC	PR
2458246	Sibon lamari Solorzano, 2001	2458246	Sibon lamari Solorzano, 2001	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Colubridae	6172	Sibon	2458225	Sibon lamari	2458246	EN	PR
6157078	Rhinoclemmys pulcherrima manni (Dunn, 1930)	6157078	Rhinoclemmys pulcherrima manni (Dunn, 1930)	14	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Testudines	793	Geoemydidae	5463	Rhinoclemmys	2443624	Rhinoclemmys pulcherrima	2443680		PR
8876700	Clelia clelia (Daudin, 1803)	8876700	Clelia clelia (Daudin, 1803)	46	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Colubridae	6172	Clelia	2453883	Clelia clelia	8876700	LC	PR
5221064	Lachesis melanocephala Solórzano & Cerdas, 1986	5221064	Lachesis melanocephala Solórzano & Cerdas, 1986	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Viperidae	5024	Lachesis	2444916	Lachesis melanocephala	5221064	VU	PR
7797312	Dendrophidion rufiterminorum Cadle & Savage, 2012	7797312	Dendrophidion rufiterminorum Cadle & Savage, 2012	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Colubridae	6172	Dendrophidion	2452593	Dendrophidion rufiterminorum	7797312	NE	PR
6162966	Caiman crocodilus fuscus (Cope, 1868)	6162966	Caiman crocodilus fuscus (Cope, 1868)	124	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Crocodylia	704	Alligatoridae	3238603	Caiman	5220195	Caiman crocodilus	8953936		PR
2474400	Micropygia schomburgkii (Cabanis, 1848)	2474400	Micropygia schomburgkii (Cabanis, 1848)	205	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Micropygia	2474399	Micropygia schomburgkii	2474400	LC	PE
2480994	Ibycter americanus (Boddaert, 1783)	2480994	Ibycter americanus (Boddaert, 1783)	143	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Ibycter	2480993	Ibycter americanus	2480994	LC	PE
2486495	Carpodectes antoniae Ridgway, 1884	2486495	Carpodectes antoniae Ridgway, 1884	1876	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Carpodectes	2486494	Carpodectes antoniae	2486495	EN	PE
6170716	Ara macao macao	6170716	Ara macao macao	48	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Ara	1686160	Ara macao	5959227		PE
2481953	Jabiru mycteria (Lichtenstein, 1819)	2481953	Jabiru mycteria (Lichtenstein, 1819)	4177	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Ciconiiformes	839	Ciconiidae	9289	Jabiru	2481952	Jabiru mycteria	2481953	LC	PE
6088470	Pittasoma michleri zeledoni Ridgway, 1884	6088470	Pittasoma michleri zeledoni Ridgway, 1884	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Conopophagidae	9306	Pittasoma	2490571	Pittasoma michleri	2490573		PE
2480852	Ixobrychus exilis (Gmelin, 1789)	2480852	Ixobrychus exilis (Gmelin, 1789)	993	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ixobrychus	2480843	Ixobrychus exilis	2480852	LC	PE
2475179	Monasa morphoeus (Hahn & Küster, 1823)	2475179	Monasa morphoeus (Hahn & Küster, 1823)	3182	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Bucconidae	5703	Monasa	2475177	Monasa morphoeus	2475179	LC	PE
2492253	Oryzoborus nuttingi Ridgway, 1884	2492253	Oryzoborus nuttingi Ridgway, 1884	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Oryzoborus	2492239	Oryzoborus nuttingi	2492253	LC	PE
6176767	Aramus guarauna dolosus J.L.Peters, 1925	6176767	Aramus guarauna dolosus J.L.Peters, 1925	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Aramidae	7514	Aramus	2474336	Aramus guarauna	2474337		PE
2474165	Rhynchortyx cinctus (Salvin, 1876)	2474165	Rhynchortyx cinctus (Salvin, 1876)	39	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Rhynchortyx	2474164	Rhynchortyx cinctus	2474165	LC	PE
2489649	Geothlypis aequinoctialis (J.F.Gmelin, 1789)	2489649	Geothlypis aequinoctialis (J.F.Gmelin, 1789)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Geothlypis	2489637	Geothlypis aequinoctialis	2489649	LC	PE
5959233	Ara ambiguus (Bechstein, 1811)	5959233	Ara ambiguus (Bechstein, 1811)	484	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Ara	1686160	Ara ambiguus	5959233	CR	PE
5231483	Salpinctes obsoletus (Say, 1822)	5231483	Salpinctes obsoletus (Say, 1822)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Salpinctes	2493947	Salpinctes obsoletus	5231483	LC	PE
5788721	Buthraupis arcaei P.L.Sclater & Salvin, 1869	2488333	Bangsia arcaei (P.L.Sclater & Salvin, 1869)	10	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Bangsia	2488329	Bangsia arcaei	2488333	NE	PE
7191273	Aegolius ridgwayi ridgwayi	5232214	Aegolius ridgwayi (Alfaro, 1905)	4	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Aegolius	8095667	Aegolius ridgwayi	5232214		PE
2474337	Aramus guarauna (Linnaeus, 1766)	2474337	Aramus guarauna (Linnaeus, 1766)	5924	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Aramidae	7514	Aramus	2474336	Aramus guarauna	2474337	LC	PE
2482182	Chamaepetes unicolor Salvin, 1867	2482182	Chamaepetes unicolor Salvin, 1867	18361	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Cracidae	5237	Chamaepetes	2482181	Chamaepetes unicolor	2482182	LC	PE
2480576	Morphnus guianensis (Daudin, 1800)	2480576	Morphnus guianensis (Daudin, 1800)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Morphnus	2480575	Morphnus guianensis	2480576	NT	PE
5229870	Icterus mesomelas salvinii Cassin, 1867	5229870	Icterus mesomelas salvinii Cassin, 1867	22	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus mesomelas	5229869		PE
5959197	Cephalopterus glabricollis Gould, 1851	5959197	Cephalopterus glabricollis Gould, 1851	1533	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Cephalopterus	5959194	Cephalopterus glabricollis	5959197	EN	PE
6178091	Ixobrychus exilis hesperis Dickey & van Rossem, 1924	7190963	Ixobrychus exilis exilis	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ixobrychus	2480843	Ixobrychus exilis	2480852		PE
6088441	Cistothorus platensis lucidus Ridgway, 1903	6088441	Cistothorus platensis lucidus Ridgway, 1903	37	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Cistothorus	2493861	Cistothorus platensis	2493890		PE
2493890	Cistothorus platensis (Latham, 1790)	2493890	Cistothorus platensis (Latham, 1790)	663	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Cistothorus	2493861	Cistothorus platensis	2493890	LC	PE
2479631	Amazona auropalliata (Lesson, 1842)	2479631	Amazona auropalliata (Lesson, 1842)	148	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Amazona	2479603	Amazona auropalliata	2479631	CR	PE
2490490	Pheucticus tibialis Lawrence, 1867	2490490	Pheucticus tibialis Lawrence, 1867	5100	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Pheucticus	2490486	Pheucticus tibialis	2490490	LC	PE
5788831	Acanthidops bairdi Ridgway, 1882	5788831	Acanthidops bairdi Ridgway, 1882	1860	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Acanthidops	2491045	Acanthidops bairdi	5788831	LC	PE
2488269	Heterospingus rubrifrons (Lawrence, 1865)	2488269	Heterospingus rubrifrons (Lawrence, 1865)	352	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Heterospingus	2488265	Heterospingus rubrifrons	2488269	LC	PE
5230704	Habia atrimaxillaris (Dwight & Griscom, 1924)	5230704	Habia atrimaxillaris (Dwight & Griscom, 1924)	4030	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Habia	5230696	Habia atrimaxillaris	5230704	EN	PE
2490573	Pittasoma michleri Cassin, 1860	2490573	Pittasoma michleri Cassin, 1860	165	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Conopophagidae	9306	Pittasoma	2490571	Pittasoma michleri	2490573	LC	PE
5959234	Ara ambigua (Bechstein, 1811)	5959233	Ara ambiguus (Bechstein, 1811)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Ara	1686160	Ara ambiguus	5959233	CR	PE
9278822	Rallus longirostris berryorum Maley, McCormack, Tsai, Schwab, Van Dort, Juárez & Carling, 2016	9278822	Rallus longirostris berryorum Maley, McCormack, Tsai, Schwab, Van Dort, Juárez & Carling, 2016	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Rallus	2474794	Rallus longirostris	9395900		PE
2486403	Procnias tricarunculatus (J.Verreaux & E.Verreaux, 1853)	2486403	Procnias tricarunculatus (J.Verreaux & E.Verreaux, 1853)	9507	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Procnias	2486399	Procnias tricarunculatus	2486403	VU	PE
2483930	Aphanotriccus capitalis (Salvin, 1865)	2483930	Aphanotriccus capitalis (Salvin, 1865)	3080	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Aphanotriccus	2483928	Aphanotriccus capitalis	2483930	VU	PE
2480913	Botaurus pinnatus (Wagler, 1829)	2480913	Botaurus pinnatus (Wagler, 1829)	972	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Botaurus	2480909	Botaurus pinnatus	2480913	LC	PE
2478866	Semnornis frantzii (P.L.Sclater, 1864)	2478866	Semnornis frantzii (P.L.Sclater, 1864)	13037	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Semnornithidae	6101214	Semnornis	2478862	Semnornis frantzii	2478866	LC	PE
2476517	Amazilia boucardi (Mulsant, 1877)	2476517	Amazilia boucardi (Mulsant, 1877)	3751	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Amazilia	2476407	Amazilia boucardi	2476517	EN	PE
6180264	Jacamerops aureus penardi Bangs & Barbour, 1922	6180264	Jacamerops aureus penardi Bangs & Barbour, 1922	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Galbulidae	5244	Jacamerops	2475079	Jacamerops aureus	2475080		PE
2475080	Jacamerops aureus (P.L.S.Müller, 1776)	2475080	Jacamerops aureus (P.L.S.Müller, 1776)	155	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Galbulidae	5244	Jacamerops	2475079	Jacamerops aureus	2475080	LC	PE
5230384	Cotinga ridgwayi Ridgway, 1887	5230384	Cotinga ridgwayi Ridgway, 1887	3704	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Cotinga	5429264	Cotinga ridgwayi	5230384	VU	PE
6172269	Bangsia arcaei caeruleigularis (Ridgway, 1893)	6172269	Bangsia arcaei caeruleigularis (Ridgway, 1893)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Bangsia	2488329	Bangsia arcaei	2488333		PE
2498396	Dendrocygna viduata (Linnaeus, 1766)	2498396	Dendrocygna viduata (Linnaeus, 1766)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Dendrocygna	2498392	Dendrocygna viduata	2498396	LC	PE
5229869	Icterus mesomelas (Wagler, 1829)	5229869	Icterus mesomelas (Wagler, 1829)	557	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus mesomelas	5229869	LC	PE
6090508	Salpinctes obsoletus guttatus Salvin & Godman, 1891	6090508	Salpinctes obsoletus guttatus Salvin & Godman, 1891	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Salpinctes	2493947	Salpinctes obsoletus	5231483		PE
